Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
1830,1.48019e-51,0.117073,5000,1.26953,14.6211,0.999023,0.270508,0.0576172,0.0576172
1831,1.48019e-51,0.117073,5000,1.26172,14.6523,0.999023,0.262695,0.0458984,0.0458984
1832,1.48019e-51,0.117054,5000,1.25293,14.6084,1,0.25293,0.0517578,0.0517578
1833,1.48164e-51,0.117039,5000,1.24219,14.584,1.00098,0.241211,0.0546875,0.0546875
1834,1.48164e-51,0.117039,5000,1.24512,14.5205,1.00195,0.243164,0.0527344,0.0527344
1835,1.47785e-51,0.11707,5000,1.23242,14.5029,1.00098,0.231445,0.046875,0.046875
1836,1.4793e-51,0.117074,5000,1.24219,14.4443,1,0.242188,0.0458984,0.0458984
1837,1.48019e-51,0.117054,5000,1.22949,14.4102,1.00098,0.228516,0.0478516,0.0478516
1838,1.48164e-51,0.117039,5000,1.2207,14.3848,1.00195,0.21875,0.0546875,0.0546875
1839,1.47875e-51,0.117088,5000,1.23047,14.3975,1.00098,0.229492,0.0478516,0.0478516
1840,1.48164e-51,0.117039,5000,1.26465,14.4619,1.00195,0.262695,0.0371094,0.0371094
1841,1.48019e-51,0.117073,5000,1.24805,14.4316,1,0.248047,0.0458984,0.0458984
1842,1.48164e-51,0.117039,5000,1.23145,14.3877,1,0.231445,0.046875,0.046875
1843,1.47875e-51,0.117108,5000,1.21777,14.3574,0.998047,0.219727,0.0625,0.0625
1844,1.48019e-51,0.117054,5000,1.24121,14.3809,1,0.241211,0.0322266,0.0322266
1845,1.48164e-51,0.117039,5000,1.25879,14.3828,1,0.258789,0.0400391,0.0400391
1846,1.48164e-51,0.117039,5000,1.25391,14.3809,1,0.253906,0.0527344,0.0527344
1847,1.48164e-51,0.117039,5000,1.24121,14.3369,1,0.241211,0.0546875,0.0546875
1848,1.48164e-51,0.117039,5000,1.25684,14.3672,1,0.256836,0.046875,0.046875
1849,1.47875e-51,0.117088,5000,1.24707,14.3594,0.999023,0.248047,0.0585938,0.0585938
1850,1.47875e-51,0.117069,5000,1.24609,14.3311,1,0.246094,0.0673828,0.0673828
1851,1.48019e-51,0.117054,5000,1.24805,14.291,1,0.248047,0.0449219,0.0449219
1852,1.48164e-51,0.117039,5000,1.25,14.2861,1,0.25,0.0527344,0.0527344
1853,1.48019e-51,0.117073,5000,1.22852,14.2412,0.999023,0.229492,0.0625,0.0625
1854,1.47875e-51,0.117088,5000,1.21289,14.2236,0.999023,0.213867,0.0556641,0.0556641
1855,1.47641e-51,0.117143,5000,1.2168,14.2676,0.99707,0.219727,0.0458984,0.0458984
1856,1.4784e-51,0.117056,5000,1.2207,14.2539,1,0.220703,0.0498047,0.0498047
1857,1.48164e-51,0.117039,5000,1.22168,14.2686,1,0.22168,0.0576172,0.0576172
1858,1.48164e-51,0.117039,5000,1.24023,14.3398,1,0.240234,0.0507812,0.0507812
1859,1.48164e-51,0.117039,5000,1.23535,14.3496,1,0.235352,0.0507812,0.0507812
1860,1.48164e-51,0.117039,5000,1.24902,14.3887,1,0.249023,0.0683594,0.0683594
1861,1.48164e-51,0.117039,5000,1.23438,14.3496,1,0.234375,0.046875,0.046875
1862,1.48164e-51,0.117039,5000,1.25488,14.3672,1,0.254883,0.0488281,0.0488281
1863,1.48164e-51,0.117039,5000,1.24414,14.3877,1,0.244141,0.0478516,0.0478516
1864,1.48164e-51,0.117039,5000,1.25781,14.3984,1,0.257812,0.0429688,0.0429688
1865,1.48019e-51,0.117073,5000,1.25684,14.3984,0.999023,0.257812,0.0634766,0.0634766
1866,1.48164e-51,0.117039,5000,1.27637,14.416,1,0.276367,0.0400391,0.0400391
1867,1.48164e-51,0.117039,5000,1.27246,14.417,1,0.272461,0.0556641,0.0556641
1868,1.48164e-51,0.117039,5000,1.28906,14.4707,1,0.289062,0.0390625,0.0390625
1869,1.48164e-51,0.117039,5000,1.28809,14.4766,1,0.288086,0.046875,0.046875
1870,1.48164e-51,0.117039,5000,1.2998,14.4668,1,0.299805,0.0478516,0.0478516
1871,1.48019e-51,0.117081,5000,1.27637,14.418,1,0.276367,0.0585938,0.0585938
1872,1.48164e-51,0.117039,5000,1.28223,14.4453,1,0.282227,0.0507812,0.0507812
1873,1.48019e-51,0.117054,5000,1.2959,14.4912,1,0.295898,0.0498047,0.0498047
1874,1.48164e-51,0.117039,5000,1.28125,14.4668,1,0.28125,0.0449219,0.0449219
1875,1.48019e-51,0.117073,5000,1.28906,14.46,1,0.290039,0.0537109,0.0537109
1876,1.48164e-51,0.117039,5000,1.29004,14.4746,1,0.290039,0.0458984,0.0458984
1877,1.48164e-51,0.117039,5000,1.28809,14.4932,1,0.288086,0.0380859,0.0380859
1878,1.48019e-51,0.117073,5000,1.27734,14.4707,0.999023,0.27832,0.0585938,0.0585938
1879,1.48164e-51,0.117039,5000,1.27246,14.4863,1,0.272461,0.0380859,0.0380859
1880,1.48164e-51,0.117039,5000,1.27637,14.5176,1,0.276367,0.0488281,0.0488281
1881,1.48164e-51,0.117039,5000,1.26855,14.5039,1,0.268555,0.0498047,0.0498047
1882,1.48164e-51,0.117039,5000,1.27734,14.4912,1,0.277344,0.0498047,0.0498047
1883,1.48164e-51,0.117039,5000,1.27539,14.4678,1,0.275391,0.0595703,0.0595703
1884,1.47875e-51,0.117095,5000,1.28027,14.4609,1,0.280273,0.0517578,0.0517578
1885,1.48019e-51,0.117073,5000,1.27246,14.4365,1,0.272461,0.0556641,0.0556641
1886,1.48019e-51,0.117073,5000,1.27441,14.4443,0.999023,0.275391,0.0488281,0.0488281
1887,1.48164e-51,0.117039,5000,1.28809,14.5049,1,0.288086,0.0605469,0.0605469
1888,1.48019e-51,0.117073,5000,1.27637,14.4863,0.999023,0.277344,0.0498047,0.0498047
1889,1.48164e-51,0.117039,5000,1.29395,14.5361,1,0.293945,0.0576172,0.0576172
1890,1.48164e-51,0.117039,5000,1.2998,14.5674,1,0.299805,0.0507812,0.0507812
1891,1.47875e-51,0.117097,5000,1.2832,14.5645,1,0.283203,0.046875,0.046875
1892,1.47875e-51,0.117083,5000,1.28027,14.5049,1,0.280273,0.0478516,0.0478516
1893,1.48019e-51,0.117054,5000,1.28027,14.5283,1,0.280273,0.0615234,0.0615234
1894,1.48164e-51,0.117039,5000,1.26465,14.5029,1,0.264648,0.0527344,0.0527344
1895,1.48164e-51,0.117039,5000,1.28613,14.5547,1,0.286133,0.0566406,0.0566406
1896,1.48164e-51,0.117039,5000,1.28418,14.5449,1,0.28418,0.0332031,0.0332031
1897,1.48019e-51,0.117054,5000,1.30176,14.5752,1,0.301758,0.0488281,0.0488281
1898,1.48019e-51,0.117061,5000,1.2998,14.6104,1,0.299805,0.0507812,0.0507812
1899,1.48164e-51,0.117039,5000,1.30371,14.582,1,0.303711,0.046875,0.046875
1900,1.48164e-51,0.117039,5000,1.3125,14.6338,1,0.3125,0.0439453,0.0439453
1901,1.48164e-51,0.117039,5000,1.29785,14.5811,1,0.297852,0.046875,0.046875
1902,1.48164e-51,0.117039,5000,1.28906,14.5742,1,0.289062,0.0507812,0.0507812
1903,1.48164e-51,0.117039,5000,1.28027,14.541,1,0.280273,0.0527344,0.0527344
1904,1.48019e-51,0.117054,5000,1.29102,14.5264,1,0.291016,0.0546875,0.0546875
1905,1.48019e-51,0.117073,5000,1.30664,14.5391,0.999023,0.307617,0.0625,0.0625
1906,1.48164e-51,0.117039,5000,1.31055,14.5703,1,0.310547,0.0449219,0.0449219
1907,1.48164e-51,0.117039,5000,1.29492,14.5273,1.00098,0.293945,0.0537109,0.0537109
1908,1.48164e-51,0.117039,5000,1.27148,14.5059,1.00098,0.270508,0.0478516,0.0478516
1909,1.48019e-51,0.117073,5000,1.27344,14.5225,1.00098,0.272461,0.0449219,0.0449219
1910,1.48164e-51,0.117039,5000,1.27832,14.5176,1.00195,0.276367,0.0351562,0.0351562
1911,1.48019e-51,0.117073,5000,1.28809,14.5264,1,0.288086,0.0546875,0.0546875
1912,1.48164e-51,0.117039,5000,1.29883,14.5244,1,0.298828,0.046875,0.046875
1913,1.48164e-51,0.117039,5000,1.29688,14.5312,1,0.296875,0.0458984,0.0458984
1914,1.48019e-51,0.117054,5000,1.29492,14.5342,1,0.294922,0.0429688,0.0429688
1915,1.48164e-51,0.117039,5000,1.29883,14.5352,1,0.298828,0.0371094,0.0371094
1916,1.48019e-51,0.117054,5000,1.28613,14.5254,1,0.286133,0.0585938,0.0585938
1917,1.48164e-51,0.117039,5000,1.30859,14.5928,1,0.308594,0.0634766,0.0634766
1918,1.48164e-51,0.117039,5000,1.31152,14.6016,1,0.311523,0.0458984,0.0458984
1919,1.48019e-51,0.117073,5000,1.3125,14.5703,0.999023,0.313477,0.0478516,0.0478516
1920,1.48164e-51,0.117039,5000,1.30664,14.6221,1,0.306641,0.0566406,0.0566406
1921,1.48164e-51,0.117039,5000,1.30371,14.5684,1,0.303711,0.0517578,0.0517578
1922,1.48019e-51,0.117073,5000,1.33105,14.5703,0.999023,0.332031,0.0488281,0.0488281
1923,1.48019e-51,0.117054,5000,1.34277,14.6211,1,0.342773,0.0556641,0.0556641
1924,1.48164e-51,0.117039,5000,1.33203,14.6357,1,0.332031,0.0517578,0.0517578
1925,1.48164e-51,0.117039,5000,1.32031,14.6318,1,0.320312,0.0458984,0.0458984
1926,1.48164e-51,0.117039,5000,1.33105,14.7002,1,0.331055,0.0439453,0.0439453
1927,1.48019e-51,0.117073,5000,1.33887,14.7559,0.999023,0.339844,0.0498047,0.0498047
1928,1.48164e-51,0.117039,5000,1.34961,14.7969,1,0.349609,0.0410156,0.0410156
1929,1.48164e-51,0.117039,5000,1.33594,14.7783,1,0.335938,0.0458984,0.0458984
1930,1.48164e-51,0.117039,5000,1.34082,14.7812,1,0.34082,0.0390625,0.0390625
1931,1.48019e-51,0.117073,5000,1.35352,14.8018,0.999023,0.354492,0.0439453,0.0439453
1932,1.48019e-51,0.117054,5000,1.36035,14.793,1,0.360352,0.0507812,0.0507812
1933,1.48019e-51,0.117073,5000,1.35645,14.8291,0.999023,0.357422,0.0517578,0.0517578
1934,1.48164e-51,0.117039,5000,1.36914,14.876,1,0.369141,0.0449219,0.0449219
1935,1.48164e-51,0.117039,5000,1.36621,14.8418,1,0.366211,0.0400391,0.0400391
1936,1.48019e-51,0.117054,5000,1.35645,14.7832,1,0.356445,0.0449219,0.0449219
1937,1.48164e-51,0.117039,5000,1.375,14.8223,1,0.375,0.0478516,0.0478516
1938,1.47875e-51,0.117088,5000,1.37695,14.8223,0.999023,0.37793,0.0478516,0.0478516
1939,1.48164e-51,0.117039,5000,1.37793,14.8682,1,0.37793,0.0488281,0.0488281
1940,1.48164e-51,0.117039,5000,1.39844,14.8857,1,0.398438,0.0390625,0.0390625
1941,1.48164e-51,0.117039,5000,1.37891,14.8457,1,0.378906,0.0537109,0.0537109
1942,1.48164e-51,0.117039,5000,1.38379,14.8291,1,0.383789,0.0556641,0.0556641
1943,1.48019e-51,0.117054,5000,1.37695,14.8643,1,0.376953,0.0449219,0.0449219
1944,1.48164e-51,0.117039,5000,1.38867,14.9033,1,0.388672,0.0488281,0.0488281
1945,1.48164e-51,0.117039,5000,1.40918,14.9873,1,0.40918,0.0390625,0.0390625
1946,1.47875e-51,0.117088,5000,1.40234,14.9287,1,0.40332,0.0546875,0.0546875
1947,1.48019e-51,0.117054,5000,1.41797,14.9658,1,0.417969,0.0527344,0.0527344
1948,1.48164e-51,0.117039,5000,1.41504,14.9287,1,0.415039,0.0478516,0.0478516
1949,1.48019e-51,0.117054,5000,1.41406,14.9668,1,0.414062,0.0556641,0.0556641
1950,1.48019e-51,0.117054,5000,1.4082,14.9736,1,0.408203,0.0537109,0.0537109
1951,1.48164e-51,0.117039,5000,1.4082,14.9971,1,0.408203,0.0458984,0.0458984
1952,1.48019e-51,0.117073,5000,1.41016,15.0166,0.999023,0.411133,0.0458984,0.0458984
1953,1.48164e-51,0.117039,5000,1.39746,15.0195,1,0.397461,0.0449219,0.0449219
1954,1.48019e-51,0.117073,5000,1.38672,15.0029,0.999023,0.387695,0.0449219,0.0449219
1955,1.48019e-51,0.117073,5000,1.37891,15.0176,0.999023,0.379883,0.0488281,0.0488281
1956,1.48164e-51,0.117039,5000,1.39453,15.0078,1,0.394531,0.0458984,0.0458984
1957,1.48019e-51,0.117073,5000,1.38281,14.9951,0.999023,0.383789,0.046875,0.046875
1958,1.48019e-51,0.117081,5000,1.40234,15.0303,1,0.402344,0.0458984,0.0458984
1959,1.48164e-51,0.117039,5000,1.39062,15.043,1,0.390625,0.0595703,0.0595703
1960,1.48164e-51,0.117039,5000,1.39258,15.042,1,0.392578,0.0595703,0.0595703
1961,1.47585e-51,0.117119,5000,1.39941,15.0859,0.999023,0.400391,0.0419922,0.0419922
1962,1.48164e-51,0.117039,5000,1.39453,15.0928,1,0.394531,0.0439453,0.0439453
1963,1.47875e-51,0.117108,5000,1.38379,15.0547,0.998047,0.385742,0.046875,0.046875
1964,1.48019e-51,0.117054,5000,1.39746,15.0459,1,0.397461,0.0556641,0.0556641
1965,1.48164e-51,0.117039,5000,1.38867,15.0215,1,0.388672,0.0664062,0.0664062
1966,1.48019e-51,0.117054,5000,1.4082,15.0566,1,0.408203,0.0625,0.0625
1967,1.48164e-51,0.117039,5000,1.39355,15.0303,1,0.393555,0.0371094,0.0371094
1968,1.48164e-51,0.117039,5000,1.40039,15.0459,1,0.400391,0.0527344,0.0527344
1969,1.48164e-51,0.117039,5000,1.37109,15.0547,1,0.371094,0.0488281,0.0488281
1970,1.48164e-51,0.117039,5000,1.375,15.043,1,0.375,0.046875,0.046875
1971,1.48019e-51,0.117073,5000,1.38672,15.0771,0.999023,0.387695,0.0517578,0.0517578
1972,1.48019e-51,0.117054,5000,1.3877,15.0645,1,0.387695,0.0537109,0.0537109
1973,1.48019e-51,0.117054,5000,1.38867,15.0518,1,0.388672,0.0478516,0.0478516
1974,1.48164e-51,0.117039,5000,1.40723,15.0488,1,0.407227,0.0458984,0.0458984
1975,1.48019e-51,0.117054,5000,1.41992,15.0723,1,0.419922,0.0439453,0.0439453
1976,1.48019e-51,0.117073,5000,1.4209,15.0879,0.999023,0.421875,0.0585938,0.0585938
1977,1.48164e-51,0.117039,5000,1.42676,15.0996,1,0.426758,0.0556641,0.0556641
1978,1.48164e-51,0.117039,5000,1.45312,15.126,1,0.453125,0.0488281,0.0488281
1979,1.48164e-51,0.117039,5000,1.44141,15.1191,1,0.441406,0.0458984,0.0458984
1980,1.48164e-51,0.117039,5000,1.4541,15.1309,1,0.454102,0.0410156,0.0410156
1981,1.48019e-51,0.117073,5000,1.45801,15.1641,0.999023,0.458984,0.0585938,0.0585938
1982,1.48164e-51,0.117039,5000,1.46191,15.1396,1,0.461914,0.0556641,0.0556641
1983,1.48164e-51,0.117039,5000,1.46875,15.0938,1,0.46875,0.0429688,0.0429688
1984,1.48164e-51,0.117039,5000,1.49512,15.1533,1,0.495117,0.0527344,0.0527344
1985,1.48164e-51,0.117039,5000,1.48535,15.1387,1,0.485352,0.0478516,0.0478516
1986,1.48164e-51,0.117039,5000,1.46875,15.0889,1,0.46875,0.0488281,0.0488281
1987,1.4773e-51,0.117084,5000,1.47754,15.1484,1,0.477539,0.0556641,0.0556641
1988,1.48164e-51,0.117039,5000,1.49609,15.1816,1,0.496094,0.0380859,0.0380859
1989,1.48164e-51,0.117039,5000,1.48438,15.1807,1,0.484375,0.0488281,0.0488281
1990,1.48164e-51,0.117039,5000,1.49414,15.2168,1,0.494141,0.0478516,0.0478516
1991,1.48019e-51,0.117073,5000,1.47949,15.1592,0.999023,0.480469,0.0449219,0.0449219
1992,1.48164e-51,0.117039,5000,1.49707,15.1807,1,0.49707,0.0517578,0.0517578
1993,1.48164e-51,0.117039,5000,1.49609,15.2051,1,0.496094,0.0449219,0.0449219
1994,1.48019e-51,0.117054,5000,1.49316,15.2021,1,0.493164,0.0488281,0.0488281
1995,1.48164e-51,0.117039,5000,1.50391,15.208,1,0.503906,0.0371094,0.0371094
1996,1.48019e-51,0.117054,5000,1.48828,15.2021,1,0.488281,0.0566406,0.0566406
1997,1.48164e-51,0.117039,5000,1.48145,15.1201,1,0.481445,0.0371094,0.0371094
1998,1.48164e-51,0.117039,5000,1.49121,15.1211,1,0.491211,0.0478516,0.0478516
1999,1.48164e-51,0.117039,5000,1.48047,15.0986,1,0.480469,0.0478516,0.0478516
2000,1.48164e-51,0.117039,5000,1.4502,14.9746,1,0.450195,0.0537109,0.0537109
