Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
2404,1.48019e-51,0.117054,5000,1.39844,15.0625,1.00684,0.391602,0.0478516,0.0478516
2405,1.48164e-51,0.117039,5000,1.38281,15.0225,1.00684,0.375977,0.0625,0.0625
2406,1.48164e-51,0.117039,5000,1.37695,15.0361,1.00684,0.370117,0.0478516,0.0478516
2407,1.48164e-51,0.117039,5000,1.375,14.9873,1.00586,0.369141,0.0566406,0.0566406
2408,1.48164e-51,0.117039,5000,1.38477,15.0234,1.00586,0.378906,0.0556641,0.0556641
2409,1.48164e-51,0.117039,5000,1.3916,15.0527,1.00684,0.384766,0.0537109,0.0537109
2410,1.48164e-51,0.117039,5000,1.39062,15.0381,1.00195,0.388672,0.0517578,0.0517578
2411,1.48164e-51,0.117039,5000,1.38672,15.0566,1.00098,0.385742,0.0419922,0.0419922
2412,1.48164e-51,0.117039,5000,1.38379,15.0068,1,0.383789,0.0410156,0.0410156
2413,1.48019e-51,0.117073,5000,1.36719,14.9453,0.999023,0.368164,0.0488281,0.0488281
2414,1.48164e-51,0.117039,5000,1.36035,14.9395,1,0.360352,0.0488281,0.0488281
2415,1.48019e-51,0.117073,5000,1.3623,14.9492,0.999023,0.363281,0.0507812,0.0507812
2416,1.48164e-51,0.117039,5000,1.35156,14.9492,1,0.351562,0.0458984,0.0458984
2417,1.48019e-51,0.117073,5000,1.35742,14.9541,0.999023,0.358398,0.0380859,0.0380859
2418,1.48164e-51,0.117039,5000,1.35645,14.8701,1,0.356445,0.046875,0.046875
2419,1.48164e-51,0.117039,5000,1.3457,14.8486,1,0.345703,0.0546875,0.0546875
2420,1.48164e-51,0.117039,5000,1.34082,14.8398,1,0.34082,0.0380859,0.0380859
2421,1.48019e-51,0.117054,5000,1.34473,14.8301,1,0.344727,0.0429688,0.0429688
2422,1.48164e-51,0.117039,5000,1.36816,14.8701,1,0.368164,0.0556641,0.0556641
2423,1.48164e-51,0.117039,5000,1.36816,14.8213,1,0.368164,0.0371094,0.0371094
2424,1.48164e-51,0.117039,5000,1.37012,14.8213,1,0.370117,0.0478516,0.0478516
2425,1.48164e-51,0.117039,5000,1.37012,14.834,1,0.370117,0.0595703,0.0595703
2426,1.47875e-51,0.117108,5000,1.36621,14.8105,0.998047,0.368164,0.0410156,0.0410156
2427,1.48164e-51,0.117039,5000,1.37988,14.8535,1,0.379883,0.0488281,0.0488281
2428,1.48019e-51,0.117073,5000,1.36914,14.8477,0.999023,0.370117,0.0429688,0.0429688
2429,1.48164e-51,0.117039,5000,1.35156,14.791,1,0.351562,0.0478516,0.0478516
2430,1.48075e-51,0.11704,5000,1.33008,14.7773,1,0.330078,0.0419922,0.0419922
2431,1.48164e-51,0.117039,5000,1.3291,14.7881,1,0.329102,0.0507812,0.0507812
2432,1.48164e-51,0.117039,5000,1.30957,14.7188,1,0.30957,0.0546875,0.0546875
2433,1.48075e-51,0.11704,5000,1.30371,14.6836,1,0.303711,0.0458984,0.0458984
2434,1.48019e-51,0.117054,5000,1.29102,14.6689,1,0.291016,0.0449219,0.0449219
2435,1.48164e-51,0.117039,5000,1.28711,14.6445,1,0.287109,0.0507812,0.0507812
2436,1.48019e-51,0.117073,5000,1.28906,14.6631,0.999023,0.290039,0.0566406,0.0566406
2437,1.48164e-51,0.117039,5000,1.29004,14.6572,1,0.290039,0.0449219,0.0449219
2438,1.47875e-51,0.117108,5000,1.27734,14.6221,0.998047,0.279297,0.0615234,0.0615234
2439,1.48019e-51,0.117073,5000,1.28516,14.668,0.999023,0.286133,0.0566406,0.0566406
2440,1.48164e-51,0.117039,5000,1.28906,14.708,1,0.289062,0.046875,0.046875
2441,1.4773e-51,0.117143,5000,1.30078,14.751,0.998047,0.303711,0.0537109,0.0537109
2442,1.48164e-51,0.117039,5000,1.30273,14.7354,1,0.302734,0.0380859,0.0380859
2443,1.48164e-51,0.117039,5000,1.29688,14.6846,1,0.296875,0.0488281,0.0488281
2444,1.48164e-51,0.117039,5000,1.28223,14.6621,1,0.282227,0.0576172,0.0576172
2445,1.48019e-51,0.117054,5000,1.28711,14.6553,1,0.287109,0.0458984,0.0458984
2446,1.48164e-51,0.117039,5000,1.27344,14.6211,1,0.273438,0.0429688,0.0429688
2447,1.48164e-51,0.117039,5000,1.30762,14.6729,1,0.307617,0.0595703,0.0595703
2448,1.48019e-51,0.117073,5000,1.30078,14.6562,0.999023,0.301758,0.0498047,0.0498047
2449,1.48164e-51,0.117039,5000,1.29785,14.6426,1,0.297852,0.0527344,0.0527344
2450,1.48019e-51,0.117073,5000,1.28711,14.6816,0.999023,0.288086,0.0449219,0.0449219
2451,1.48019e-51,0.117073,5000,1.27441,14.6777,1,0.275391,0.0488281,0.0488281
2452,1.48019e-51,0.117054,5000,1.2666,14.6367,1,0.266602,0.0576172,0.0576172
2453,1.48164e-51,0.117039,5000,1.25781,14.5723,1,0.257812,0.0419922,0.0419922
2454,1.48164e-51,0.117039,5000,1.2627,14.6309,1,0.262695,0.0498047,0.0498047
2455,1.48164e-51,0.117039,5000,1.25586,14.6426,1,0.255859,0.0458984,0.0458984
2456,1.48019e-51,0.117054,5000,1.25586,14.6748,1,0.255859,0.0449219,0.0449219
2457,1.48164e-51,0.117039,5000,1.25391,14.7129,1,0.253906,0.0566406,0.0566406
2458,1.48019e-51,0.117073,5000,1.25098,14.7578,0.999023,0.251953,0.0458984,0.0458984
2459,1.48164e-51,0.117039,5000,1.26367,14.832,1,0.263672,0.0488281,0.0488281
2460,1.48164e-51,0.117039,5000,1.29199,14.8945,1,0.291992,0.0527344,0.0527344
2461,1.48164e-51,0.117039,5000,1.27246,14.8691,1,0.272461,0.0498047,0.0498047
2462,1.48164e-51,0.117039,5000,1.26855,14.8652,1,0.268555,0.046875,0.046875
2463,1.48164e-51,0.117039,5000,1.27539,14.8555,1,0.275391,0.0380859,0.0380859
2464,1.48164e-51,0.117039,5000,1.28125,14.833,1,0.28125,0.046875,0.046875
2465,1.48164e-51,0.117039,5000,1.27246,14.8252,1,0.272461,0.0537109,0.0537109
2466,1.48019e-51,0.117073,5000,1.27148,14.7637,0.999023,0.272461,0.0664062,0.0664062
2467,1.48019e-51,0.117073,5000,1.26465,14.7559,0.999023,0.265625,0.0498047,0.0498047
2468,1.48164e-51,0.117039,5000,1.25879,14.7559,1,0.258789,0.0439453,0.0439453
2469,1.48019e-51,0.117073,5000,1.26172,14.7627,0.999023,0.262695,0.0517578,0.0517578
2470,1.48164e-51,0.117039,5000,1.25781,14.75,1,0.257812,0.0478516,0.0478516
2471,1.48019e-51,0.117073,5000,1.25098,14.751,0.999023,0.251953,0.0527344,0.0527344
2472,1.47585e-51,0.117138,5000,1.25195,14.7168,0.998047,0.253906,0.0722656,0.0722656
2473,1.48164e-51,0.117039,5000,1.26562,14.7051,1,0.265625,0.0449219,0.0449219
2474,1.4793e-51,0.117055,5000,1.28418,14.8066,1,0.28418,0.0566406,0.0566406
2475,1.48075e-51,0.11704,5000,1.27539,14.7803,1,0.275391,0.046875,0.046875
2476,1.48019e-51,0.117054,5000,1.26367,14.7148,1,0.263672,0.0478516,0.0478516
2477,1.48164e-51,0.117039,5000,1.25879,14.6777,1,0.258789,0.0527344,0.0527344
2478,1.48019e-51,0.117054,5000,1.2627,14.7441,1,0.262695,0.0527344,0.0527344
2479,1.48019e-51,0.117073,5000,1.25879,14.6924,0.999023,0.259766,0.0449219,0.0449219
2480,1.47875e-51,0.117065,5000,1.27051,14.7539,1.00098,0.269531,0.0458984,0.0458984
2481,1.48164e-51,0.117039,5000,1.27148,14.7471,1,0.271484,0.0585938,0.0585938
2482,1.48164e-51,0.117039,5000,1.25098,14.7041,1,0.250977,0.0410156,0.0410156
2483,1.48164e-51,0.117039,5000,1.25879,14.6973,1.00098,0.257812,0.0498047,0.0498047
2484,1.48019e-51,0.117073,5000,1.24805,14.6582,1,0.248047,0.0615234,0.0615234
2485,1.48019e-51,0.117054,5000,1.25391,14.7119,1,0.253906,0.0517578,0.0517578
2486,1.48164e-51,0.117039,5000,1.24219,14.6982,1,0.242188,0.0664062,0.0664062
2487,1.48164e-51,0.117039,5000,1.25098,14.7217,1,0.250977,0.0546875,0.0546875
2488,1.48164e-51,0.117039,5000,1.25293,14.6992,1,0.25293,0.0556641,0.0556641
2489,1.48164e-51,0.117039,5000,1.24707,14.7207,1,0.24707,0.046875,0.046875
2490,1.48164e-51,0.117039,5000,1.2627,14.8125,1,0.262695,0.0488281,0.0488281
2491,1.48164e-51,0.117039,5000,1.26172,14.7861,1,0.261719,0.046875,0.046875
2492,1.48164e-51,0.117039,5000,1.25488,14.7559,1,0.254883,0.0458984,0.0458984
2493,1.48164e-51,0.117039,5000,1.24805,14.7783,1,0.248047,0.0546875,0.0546875
2494,1.48164e-51,0.117039,5000,1.25098,14.8164,1.00098,0.25,0.0478516,0.0478516
2495,1.48164e-51,0.117039,5000,1.25879,14.8682,1.00195,0.256836,0.0595703,0.0595703
2496,1.48164e-51,0.117039,5000,1.25684,14.875,1.00293,0.253906,0.0449219,0.0449219
2497,1.48019e-51,0.117054,5000,1.26074,14.833,1.00488,0.255859,0.0576172,0.0576172
2498,1.4773e-51,0.117123,5000,1.26562,14.9199,1.00586,0.260742,0.0634766,0.0634766
2499,1.48164e-51,0.117039,5000,1.26855,14.9072,1.01172,0.256836,0.0478516,0.0478516
2500,1.48019e-51,0.117054,5000,1.29297,14.9893,1.01465,0.27832,0.0556641,0.0556641
2501,1.48019e-51,0.117073,5000,1.28711,14.9219,1.01758,0.269531,0.0498047,0.0498047
2502,1.48164e-51,0.117039,5000,1.27637,14.8496,1.01562,0.260742,0.0449219,0.0449219
2503,1.48164e-51,0.117039,5000,1.28027,14.8672,1.01953,0.260742,0.0429688,0.0429688
2504,1.48164e-51,0.117039,5000,1.27637,14.8896,1.02246,0.253906,0.0546875,0.0546875
2505,1.48164e-51,0.117039,5000,1.26758,14.8936,1.02051,0.24707,0.0537109,0.0537109
2506,1.48164e-51,0.117039,5000,1.2627,14.8623,1.02246,0.240234,0.0527344,0.0527344
2507,1.48164e-51,0.117039,5000,1.25195,14.8115,1.02246,0.229492,0.0400391,0.0400391
2508,1.48019e-51,0.11705,5000,1.26367,14.7861,1.02344,0.240234,0.0410156,0.0410156
2509,1.48164e-51,0.117039,5000,1.23633,14.7051,1.02051,0.21582,0.0498047,0.0498047
2510,1.48019e-51,0.117054,5000,1.23926,14.7197,1.02441,0.214844,0.0556641,0.0556641
2511,1.48164e-51,0.117039,5000,1.24121,14.7178,1.02148,0.219727,0.0390625,0.0390625
2512,1.48019e-51,0.117073,5000,1.23242,14.7285,1.01855,0.213867,0.0507812,0.0507812
2513,1.48164e-51,0.117039,5000,1.22656,14.7051,1.02246,0.204102,0.0517578,0.0517578
2514,1.48164e-51,0.117039,5000,1.2334,14.7559,1.02344,0.209961,0.0546875,0.0546875
2515,1.48019e-51,0.117073,5000,1.22559,14.7988,1.01953,0.206055,0.0527344,0.0527344
2516,1.48164e-51,0.117039,5000,1.23438,14.8164,1.02246,0.211914,0.0400391,0.0400391
2517,1.48019e-51,0.117067,5000,1.25391,14.8193,1.02637,0.227539,0.0595703,0.0595703
2518,1.48164e-51,0.117039,5000,1.25586,14.8389,1.02637,0.229492,0.0556641,0.0556641
2519,1.48164e-51,0.117039,5000,1.2666,14.8193,1.02148,0.245117,0.0566406,0.0566406
2520,1.48164e-51,0.117039,5000,1.27441,14.8477,1.01758,0.256836,0.0585938,0.0585938
2521,1.48164e-51,0.117039,5000,1.26953,14.7852,1.0127,0.256836,0.0517578,0.0517578
2522,1.47875e-51,0.117069,5000,1.27344,14.8066,1.01758,0.255859,0.0449219,0.0449219
2523,1.48019e-51,0.117073,5000,1.27051,14.7559,1.02539,0.245117,0.0478516,0.0478516
2524,1.48164e-51,0.117039,5000,1.28027,14.7939,1.03418,0.246094,0.0595703,0.0595703
2525,1.48019e-51,0.117073,5000,1.27637,14.8213,1.03125,0.246094,0.0458984,0.0458984
2526,1.48019e-51,0.117054,5000,1.28906,14.8662,1.02832,0.260742,0.0439453,0.0439453
2527,1.48164e-51,0.117039,5000,1.28711,14.8828,1.01953,0.267578,0.0449219,0.0449219
2528,1.48164e-51,0.117039,5000,1.30859,14.917,1.02051,0.288086,0.0498047,0.0498047
2529,1.48164e-51,0.117039,5000,1.28906,14.8574,1.01953,0.269531,0.0478516,0.0478516
2530,1.48019e-51,0.117073,5000,1.29004,14.8779,1.01562,0.274414,0.0566406,0.0566406
2531,1.47875e-51,0.117108,5000,1.28125,14.8154,1.02051,0.260742,0.0595703,0.0595703
2532,1.48164e-51,0.117039,5000,1.28809,14.8057,1.02344,0.264648,0.0429688,0.0429688
2533,1.48075e-51,0.11704,5000,1.28027,14.7715,1.02539,0.254883,0.0488281,0.0488281
2534,1.48164e-51,0.117039,5000,1.29688,14.8223,1.03125,0.265625,0.0458984,0.0458984
2535,1.48019e-51,0.117073,5000,1.31934,14.9062,1.0332,0.286133,0.0449219,0.0449219
2536,1.48019e-51,0.117061,5000,1.31738,14.9092,1.03516,0.282227,0.0507812,0.0507812
2537,1.48164e-51,0.117039,5000,1.31641,14.917,1.03027,0.286133,0.0449219,0.0449219
2538,1.48019e-51,0.117073,5000,1.32129,14.874,1.02734,0.293945,0.0605469,0.0605469
2539,1.48019e-51,0.117054,5000,1.31836,14.8525,1.02734,0.291016,0.0498047,0.0498047
2540,1.48164e-51,0.117039,5000,1.3252,14.9053,1.02344,0.301758,0.0537109,0.0537109
2541,1.48019e-51,0.117073,5000,1.33691,14.8906,1.02539,0.3125,0.046875,0.046875
2542,1.48075e-51,0.11704,5000,1.32812,14.9082,1.01758,0.310547,0.0537109,0.0537109
2543,1.48164e-51,0.117039,5000,1.32324,14.9062,1.01562,0.307617,0.0507812,0.0507812
2544,1.48164e-51,0.117039,5000,1.30273,14.8691,1.01855,0.28418,0.0429688,0.0429688
2545,1.48164e-51,0.117039,5000,1.29395,14.8545,1.01953,0.274414,0.0488281,0.0488281
2546,1.48019e-51,0.117073,5000,1.29785,14.8564,1.01855,0.279297,0.0527344,0.0527344
2547,1.48075e-51,0.11704,5000,1.29102,14.8408,1.01953,0.271484,0.0517578,0.0517578
2548,1.47785e-51,0.117089,5000,1.29395,14.8506,1.01855,0.275391,0.0615234,0.0615234
2549,1.48164e-51,0.117039,5000,1.29004,14.8076,1.01855,0.271484,0.0585938,0.0585938
2550,1.48019e-51,0.117073,5000,1.29199,14.7979,1.01855,0.273438,0.0439453,0.0439453
2551,1.48164e-51,0.117039,5000,1.30273,14.8584,1.02246,0.280273,0.0488281,0.0488281
2552,1.48019e-51,0.117073,5000,1.29688,14.8301,1.01758,0.279297,0.046875,0.046875
2553,1.48019e-51,0.117073,5000,1.28711,14.8213,1.01562,0.271484,0.0527344,0.0527344
2554,1.48019e-51,0.117073,5000,1.28418,14.7939,1.01367,0.270508,0.046875,0.046875
2555,1.48164e-51,0.117039,5000,1.29297,14.835,1.02246,0.270508,0.0390625,0.0390625
2556,1.48164e-51,0.117039,5000,1.27832,14.8086,1.0166,0.261719,0.0410156,0.0410156
2557,1.48164e-51,0.117039,5000,1.2793,14.7881,1.01562,0.263672,0.0615234,0.0615234
2558,1.48019e-51,0.117054,5000,1.27344,14.7891,1.01562,0.257812,0.0429688,0.0429688
2559,1.48019e-51,0.117073,5000,1.28809,14.8955,1.00879,0.279297,0.0576172,0.0576172
2560,1.48164e-51,0.117039,5000,1.30273,14.9473,1.00977,0.292969,0.0585938,0.0585938
2561,1.47875e-51,0.117088,5000,1.28613,14.9658,1.00488,0.28125,0.0527344,0.0527344
2562,1.48164e-51,0.117039,5000,1.28027,14.9336,1.00488,0.275391,0.0566406,0.0566406
2563,1.48019e-51,0.117073,5000,1.26562,14.9141,1.00391,0.261719,0.046875,0.046875
2564,1.47875e-51,0.117108,5000,1.27637,14.8877,1.00293,0.273438,0.0693359,0.0693359
2565,1.48019e-51,0.117054,5000,1.27734,14.8594,1.00684,0.270508,0.0517578,0.0517578
2566,1.47875e-51,0.117088,5000,1.25293,14.8311,1.00586,0.24707,0.0498047,0.0498047
2567,1.48164e-51,0.117039,5000,1.25488,14.8105,1.00195,0.25293,0.0546875,0.0546875
2568,1.48164e-51,0.117039,5000,1.24902,14.7988,1.00195,0.24707,0.0419922,0.0419922
2569,1.48164e-51,0.117039,5000,1.2334,14.7559,1.00293,0.230469,0.0371094,0.0371094
2570,1.48164e-51,0.117039,5000,1.22168,14.7832,1.00293,0.21875,0.046875,0.046875
2571,1.48164e-51,0.117039,5000,1.20312,14.7686,1.00195,0.201172,0.0498047,0.0498047
2572,1.48019e-51,0.117073,5000,1.19434,14.707,1,0.194336,0.0410156,0.0410156
2573,1.48164e-51,0.117039,5000,1.19531,14.7207,1.00195,0.193359,0.0439453,0.0439453
2574,1.48019e-51,0.117054,5000,1.19238,14.7373,1.00195,0.19043,0.0478516,0.0478516
2575,1.48164e-51,0.117039,5000,1.19434,14.751,1.00098,0.193359,0.0498047,0.0498047
2576,1.48164e-51,0.117039,5000,1.2002,14.7598,1,0.200195,0.0332031,0.0332031
2577,1.48164e-51,0.117039,5000,1.19922,14.7607,1,0.199219,0.0507812,0.0507812
2578,1.48164e-51,0.117039,5000,1.21289,14.8135,1,0.212891,0.0449219,0.0449219
2579,1.48164e-51,0.117039,5000,1.20508,14.8066,1,0.205078,0.0429688,0.0429688
2580,1.48019e-51,0.117073,5000,1.20117,14.7725,0.999023,0.202148,0.0576172,0.0576172
2581,1.48164e-51,0.117039,5000,1.18848,14.7881,1,0.188477,0.0517578,0.0517578
2582,1.48164e-51,0.117039,5000,1.16797,14.7178,1,0.167969,0.0478516,0.0478516
2583,1.48075e-51,0.11704,5000,1.15723,14.6738,1,0.157227,0.0458984,0.0458984
2584,1.48019e-51,0.117054,5000,1.1543,14.6309,1,0.154297,0.0566406,0.0566406
2585,1.48164e-51,0.117039,5000,1.15527,14.6201,1,0.155273,0.046875,0.046875
2586,1.48164e-51,0.117039,5000,1.15918,14.623,1,0.15918,0.0478516,0.0478516
2587,1.48019e-51,0.117054,5000,1.15723,14.623,1,0.157227,0.0478516,0.0478516
2588,1.48164e-51,0.117039,5000,1.16406,14.6914,1,0.164062,0.0566406,0.0566406
2589,1.48164e-51,0.117039,5000,1.16699,14.6797,1,0.166992,0.0488281,0.0488281
2590,1.48164e-51,0.117039,5000,1.16406,14.6377,1,0.164062,0.0449219,0.0449219
2591,1.48019e-51,0.117073,5000,1.17188,14.6953,0.999023,0.172852,0.0507812,0.0507812
2592,1.48019e-51,0.117073,5000,1.14844,14.627,0.999023,0.149414,0.0605469,0.0605469
2593,1.4793e-51,0.117055,5000,1.1377,14.6123,1,0.137695,0.0615234,0.0615234
2594,1.48019e-51,0.117054,5000,1.12891,14.6221,1,0.128906,0.046875,0.046875
2595,1.48164e-51,0.117039,5000,1.12793,14.6025,1,0.12793,0.046875,0.046875
2596,1.48019e-51,0.117073,5000,1.13184,14.623,0.999023,0.132812,0.0595703,0.0595703
2597,1.48019e-51,0.117073,5000,1.14062,14.6025,0.999023,0.141602,0.0625,0.0625
2598,1.48019e-51,0.117073,5000,1.13086,14.5312,0.999023,0.131836,0.046875,0.046875
2599,1.48164e-51,0.117039,5000,1.1377,14.5908,1,0.137695,0.0556641,0.0556641
2600,1.48019e-51,0.117054,5000,1.13867,14.6025,1,0.138672,0.0595703,0.0595703
2601,1.48164e-51,0.117039,5000,1.12598,14.6621,1,0.125977,0.0556641,0.0556641
2602,1.48164e-51,0.117039,5000,1.12988,14.6621,1,0.129883,0.0507812,0.0507812
2603,1.48164e-51,0.117039,5000,1.1377,14.7197,1,0.137695,0.0556641,0.0556641
2604,1.47875e-51,0.117082,5000,1.12793,14.6572,1,0.12793,0.0576172,0.0576172
2605,1.48019e-51,0.117054,5000,1.13867,14.7607,1,0.138672,0.0585938,0.0585938
2606,1.48164e-51,0.117039,5000,1.14062,14.8223,1,0.140625,0.0498047,0.0498047
2607,1.48019e-51,0.117073,5000,1.13379,14.8301,0.999023,0.134766,0.0517578,0.0517578
2608,1.48019e-51,0.117054,5000,1.14551,14.874,1,0.145508,0.0527344,0.0527344
2609,1.48164e-51,0.117039,5000,1.14258,14.9141,1,0.142578,0.0712891,0.0712891
2610,1.48164e-51,0.117039,5000,1.1416,14.9121,1,0.141602,0.0517578,0.0517578
2611,1.48075e-51,0.11704,5000,1.14355,14.9697,1,0.143555,0.0498047,0.0498047
2612,1.48075e-51,0.11704,5000,1.14258,14.9062,1,0.142578,0.0517578,0.0517578
2613,1.48164e-51,0.117039,5000,1.14746,14.9443,1.00098,0.146484,0.0478516,0.0478516
2614,1.48164e-51,0.117039,5000,1.15137,14.9688,1.00098,0.150391,0.0419922,0.0419922
2615,1.48019e-51,0.117054,5000,1.14551,14.9346,1.00293,0.142578,0.0498047,0.0498047
2616,1.48019e-51,0.117073,5000,1.14062,14.9756,1.00098,0.139648,0.0556641,0.0556641
2617,1.48164e-51,0.117039,5000,1.13672,14.9902,1,0.136719,0.0615234,0.0615234
2618,1.48164e-51,0.117039,5000,1.13477,14.998,1,0.134766,0.0527344,0.0527344
2619,1.48164e-51,0.117039,5000,1.11133,14.9541,1,0.111328,0.0527344,0.0527344
2620,1.48019e-51,0.117054,5000,1.10449,14.9238,1,0.104492,0.0634766,0.0634766
2621,1.48019e-51,0.117073,5000,1.09766,14.8584,0.999023,0.0986328,0.0556641,0.0556641
2622,1.48019e-51,0.117073,5000,1.10254,14.8555,0.999023,0.103516,0.0546875,0.0546875
2623,1.48164e-51,0.117039,5000,1.09375,14.8174,1,0.09375,0.0488281,0.0488281
2624,1.48019e-51,0.117054,5000,1.09766,14.7891,1,0.0976562,0.0507812,0.0507812
2625,1.48164e-51,0.117039,5000,1.10156,14.7363,1,0.101562,0.0625,0.0625
2626,1.48164e-51,0.117039,5000,1.10645,14.7705,1,0.106445,0.0517578,0.0517578
2627,1.47875e-51,0.117108,5000,1.11328,14.8086,0.998047,0.115234,0.0488281,0.0488281
2628,1.48164e-51,0.117039,5000,1.11035,14.8164,1,0.110352,0.0527344,0.0527344
2629,1.48164e-51,0.117039,5000,1.10449,14.7363,1,0.104492,0.0449219,0.0449219
2630,1.48019e-51,0.117054,5000,1.1123,14.7275,1,0.112305,0.0507812,0.0507812
2631,1.4773e-51,0.117123,5000,1.12598,14.8008,0.998047,0.12793,0.0517578,0.0517578
2632,1.48164e-51,0.117039,5000,1.13965,14.8086,1,0.139648,0.0527344,0.0527344
2633,1.48019e-51,0.117073,5000,1.1416,14.7725,0.999023,0.142578,0.0498047,0.0498047
2634,1.48164e-51,0.117039,5000,1.13965,14.7188,1,0.139648,0.0419922,0.0419922
2635,1.48164e-51,0.117039,5000,1.14551,14.7266,1,0.145508,0.0458984,0.0458984
2636,1.48164e-51,0.117039,5000,1.15039,14.7891,1,0.150391,0.0654297,0.0654297
2637,1.47875e-51,0.117088,5000,1.14453,14.7705,0.999023,0.145508,0.0576172,0.0576172
2638,1.48164e-51,0.117039,5000,1.14258,14.6797,1,0.142578,0.0458984,0.0458984
2639,1.48019e-51,0.117054,5000,1.14648,14.7236,1,0.146484,0.0507812,0.0507812
2640,1.48164e-51,0.117039,5000,1.12988,14.666,1,0.129883,0.0566406,0.0566406
2641,1.48164e-51,0.117039,5000,1.14062,14.6631,1,0.140625,0.0498047,0.0498047
2642,1.47875e-51,0.117108,5000,1.13867,14.6406,0.998047,0.140625,0.0507812,0.0507812
2643,1.48164e-51,0.117039,5000,1.14062,14.665,1,0.140625,0.0400391,0.0400391
2644,1.48164e-51,0.117039,5000,1.13965,14.6963,1,0.139648,0.0488281,0.0488281
2645,1.48164e-51,0.117039,5000,1.1377,14.668,1,0.137695,0.0556641,0.0556641
2646,1.48164e-51,0.117039,5000,1.14355,14.6523,1,0.143555,0.0351562,0.0351562
2647,1.48075e-51,0.11704,5000,1.1416,14.6221,1,0.141602,0.0488281,0.0488281
2648,1.48164e-51,0.117039,5000,1.14258,14.6006,1,0.142578,0.0566406,0.0566406
2649,1.48019e-51,0.117054,5000,1.14453,14.5557,1,0.144531,0.0566406,0.0566406
2650,1.48164e-51,0.117039,5000,1.16602,14.6172,1,0.166016,0.0537109,0.0537109
2651,1.48164e-51,0.117039,5000,1.16992,14.623,1,0.169922,0.0634766,0.0634766
2652,1.48075e-51,0.11704,5000,1.18848,14.6318,1,0.188477,0.0351562,0.0351562
2653,1.48164e-51,0.117039,5000,1.17578,14.5811,1,0.175781,0.0498047,0.0498047
2654,1.48075e-51,0.11704,5000,1.17773,14.6592,1,0.177734,0.0595703,0.0595703
2655,1.4793e-51,0.117074,5000,1.16406,14.623,0.999023,0.165039,0.0341797,0.0341797
2656,1.48019e-51,0.117054,5000,1.16113,14.6191,1.00098,0.160156,0.0419922,0.0419922
2657,1.48164e-51,0.117039,5000,1.17773,14.6367,1.00098,0.176758,0.0556641,0.0556641
2658,1.48164e-51,0.117039,5000,1.19727,14.6367,1.00195,0.195312,0.0507812,0.0507812
2659,1.48019e-51,0.117073,5000,1.1875,14.6465,1.00098,0.186523,0.0478516,0.0478516
2660,1.48164e-51,0.117039,5000,1.19043,14.6533,1.00195,0.188477,0.0429688,0.0429688
2661,1.48164e-51,0.117039,5000,1.19531,14.6885,1.00098,0.194336,0.0546875,0.0546875
2662,1.48164e-51,0.117039,5000,1.19824,14.7754,1.00098,0.197266,0.0419922,0.0419922
2663,1.48164e-51,0.117039,5000,1.20605,14.8799,1,0.206055,0.0419922,0.0419922
2664,1.48164e-51,0.117039,5000,1.20703,14.8555,1,0.207031,0.0556641,0.0556641
2665,1.47875e-51,0.117088,5000,1.21875,14.8164,0.999023,0.219727,0.0361328,0.0361328
2666,1.48019e-51,0.117054,5000,1.22363,14.8438,1,0.223633,0.0478516,0.0478516
2667,1.48164e-51,0.117039,5000,1.22559,14.7822,1,0.225586,0.0625,0.0625
2668,1.48019e-51,0.117073,5000,1.2373,14.8115,0.999023,0.238281,0.0429688,0.0429688
2669,1.48019e-51,0.117054,5000,1.22949,14.7725,1,0.229492,0.0517578,0.0517578
2670,1.48019e-51,0.117054,5000,1.2207,14.7197,1,0.220703,0.0527344,0.0527344
2671,1.48019e-51,0.117073,5000,1.2168,14.7354,0.999023,0.217773,0.0537109,0.0537109
2672,1.48164e-51,0.117039,5000,1.2168,14.666,1,0.216797,0.0390625,0.0390625
2673,1.48075e-51,0.11704,5000,1.21973,14.668,1,0.219727,0.0605469,0.0605469
2674,1.4784e-51,0.117075,5000,1.21973,14.6504,1,0.220703,0.0498047,0.0498047
2675,1.48075e-51,0.11704,5000,1.2168,14.6641,1,0.216797,0.0664062,0.0664062
2676,1.48164e-51,0.117039,5000,1.20312,14.666,1,0.203125,0.0517578,0.0517578
2677,1.48164e-51,0.117039,5000,1.21387,14.6982,1,0.213867,0.0546875,0.0546875
2678,1.48164e-51,0.117039,5000,1.20508,14.6709,1,0.205078,0.0458984,0.0458984
2679,1.48164e-51,0.117039,5000,1.20703,14.6777,1,0.207031,0.0546875,0.0546875
2680,1.48164e-51,0.117039,5000,1.21094,14.7275,1,0.210938,0.0517578,0.0517578
2681,1.48019e-51,0.117073,5000,1.21484,14.7109,0.999023,0.21582,0.046875,0.046875
2682,1.48164e-51,0.117039,5000,1.2207,14.7031,1,0.220703,0.0488281,0.0488281
2683,1.47875e-51,0.117088,5000,1.23926,14.7881,0.999023,0.240234,0.046875,0.046875
2684,1.47875e-51,0.117108,5000,1.24512,14.8027,0.998047,0.24707,0.0507812,0.0507812
2685,1.48164e-51,0.117039,5000,1.24902,14.834,1,0.249023,0.046875,0.046875
